"name","pt1","pt2","pt3","pt4","pt5","x","y"
"point_10614","20190116T064219_20190116T065050_T40RFS","20190302T063801_20190302T064553_T40RFS","20190824T063629_20190824T065059_T40RFS","20191227T064301_20191227T064256_T40RFS","20200714T063631_20200714T064824_T40RFS",58.5685685853342,28.2321518716609
"point_10616","20181227T064259_20181227T065036_T40RGR","20190215T063949_20190215T064934_T40RGR","20190516T063639_20190516T065140_T40RGR","20200614T063631_20200614T063719_T40RGR","20200619T063629_20200619T064225_T40RGR",59.55236429237,27.5166640847258
"point_10626","20200212T063001_20200212T062956_T41RMK","20200412T062631_20200412T063402_T41RMK","20200522T062631_20200522T063702_T41RMK","20200716T062629_20200716T063950_T41RMK","20200721T062631_20200721T063701_T41RMK",62.2056315022543,26.5179623821289
"point_10627","20190130T062119_20190130T063018_T41RMK","20190217T062931_20190217T064045_T41RMK","20190729T061639_20190729T062438_T41RMK","20200222T062851_20200222T064040_T41RMK","20200728T061641_20200728T063152_T41RMK",62.7422473424557,26.6073983554957
"point_10631","20181225T065301_20181225T065301_T40REQ","20200109T065241_20200109T065241_T40REQ","20200203T065059_20200203T065250_T40REQ","20200503T064619_20200503T070013_T40REQ","20200702T064629_20200702T065853_T40REQ",57.1599520048057,26.3838084220785
"point_10632","20181225T065301_20181225T065301_T40REQ","20191210T065251_20191210T070150_T40REQ","20200109T065241_20200109T065241_T40REQ","20200208T065021_20200208T070114_T40REQ","20200304T064749_20200304T070118_T40REQ",57.3835419382229,26.7713643066684
"point_10633","20190107T061229_20190107T061511_T42RUP","20190713T055649_20190713T060238_T42RUP","20191004T060709_20191004T062125_T42RUP","20200102T061239_20200102T061919_T42RUP","20200127T061121_20200127T061755_T42RUP",67.2662169952641,25.9440815530246
"point_10637","20190516T045709_20190516T050544_T44QQJ","20191003T045659_20191003T050942_T44QQJ","20191013T045729_20191013T051002_T44QQJ","20191202T050149_20191202T051129_T44QQJ","20200415T045701_20200415T050753_T44QQJ",83.5435641480379,21.1741629734572
"point_10642","20190512T051659_20190512T052416_T43QFB","20190626T051701_20190626T053103_T43QFB","20191203T052201_20191203T052744_T43QFB","20200322T051651_20200322T052349_T43QFB","20200720T051701_20200720T052357_T43QFB",76.6569941987875,19.1171355860188
"point_10648","20190119T060151_20190119T061117_T42RVQ","20191006T055711_20191006T060525_T42RVQ","20200314T055631_20200314T060434_T42RVQ","20200403T055631_20200403T060510_T42RVQ","20200602T055641_20200602T060419_T42RVQ",68.9356884981127,26.7788173044489
"point_10664","20190618T050659_20190618T051905_T44RQT","20200523T050659_20200523T051315_T44RQT","20200528T050701_20200528T051513_T44RQT","20200607T050701_20200607T050659_T44RQT","20200714T045701_20200714T050609_T44RQT",83.3348802101818,29.0743406208658
"point_10668","20190111T050151_20190111T050150_T45SVR","20190401T045701_20190401T050435_T45SVR","20190913T045659_20190913T050812_T45SVR","20200210T045939_20200210T050331_T45SVR","20200709T045659_20200709T050418_T45SVR",86.1744723645805,32.2120526864874
"point_10672","20190326T043701_20190326T044000_T46RCV","20190505T043701_20190505T043704_T46RCV","20190922T043701_20190922T044320_T46RCV","20200401T042659_20200401T042748_T46RCV","20200718T043711_20200718T044444_T46RCV",91.7045967177664,30.9450430637898
"point_10675","20190613T041559_20190613T041849_T46SFB","20190901T041549_20190901T042551_T46SFB","20191011T041709_20191011T041706_T46SFB","20191031T041909_20191031T041912_T46SFB","20191210T042149_20191210T042613_T46SFB",95.036086725683,33.0318824423506
"point_10676","20181223T043201_20181223T043736_T46SFC","20190613T041559_20190613T041849_T46SFC","20190726T042709_20190726T042813_T46SFC","20190731T042711_20190731T043732_T46SFC","20200720T042709_20200720T042806_T46SFC",94.9541037500967,33.7846352181886
"point_10678","20190206T042949_20190206T043539_T46SDE","20190226T042739_20190226T042737_T46SDE","20200221T042809_20200221T042905_T46SDE","20200526T042711_20200526T042710_T46SDE","20200730T042709_20200730T043035_T46SDE",92.4946144825073,35.4764657143789
"point_10683","20190504T032541_20190504T033029_T49SBA","20190613T032541_20190613T033029_T49SBA","20190728T032549_20190728T033721_T48SYF","20191230T033141_20191230T033135_T49SBA","20200523T032539_20200523T033713_T49SBA",108.145909821713,36.4229964325118
"point_10691","20190812T032541_20190812T033155_T49SBV","20190926T032539_20190926T032959_T49SBV","20191011T032651_20191011T033301_T49SBV","20191230T033141_20191230T033757_T49SBV","20200324T032539_20200324T033424_T49SBV",108.652713670792,35.6180726722098
"point_10706","20190313T024541_20190313T025624_T50RNU","20190427T024559_20190427T025132_T50RNU","20190825T024549_20190825T024941_T50RNU","20190909T024551_20190909T025707_T50RNU","20200506T024551_20200506T025705_T50RNU",117.402533065186,29.9761533523152
"point_10711","20190201T024931_20190201T025511_T50RMS","20190904T024549_20190904T025630_T50RMS","20191203T025059_20191203T025849_T50RMS","20200511T024549_20200511T025919_T50RMS","20200725T024551_20200725T025742_T50RMS",116.366566373686,28.1501688960745
"point_10715","20190703T023559_20190703T024227_T50RPU","20190726T024559_20190726T025133_T50RPU","20190805T024559_20190805T025823_T50RPU","20191016T023701_20191016T024549_T50RPU","20200319T023549_20200319T024722_T50RPU",118.840961636837,30.0134183412181
"point_10727","20190708T023551_20190708T024111_T51RUP","20190802T023559_20190802T024139_T51RUP","20191205T024101_20191205T024057_T51RUP","20200423T023551_20200423T024357_T51RUP","20200508T023549_20200508T024722_T51RUP",121.114125959912,30.259367267977
"point_10731","20190802T023559_20190802T024924_T51RTL","20190807T023551_20190807T023944_T51RTL","20200104T024111_20200104T024429_T51RTL","20200114T024041_20200114T024042_T51RTL","20200513T023551_20200513T024443_T51RTL",120.212313228462,27.1812791845999
"point_10734","20190517T024559_20190517T025929_T50RNP","20200201T024929_20200201T025631_T50RNP","20200226T024651_20200226T025928_T50RNP","20200401T024549_20200401T025705_T50RNP","20200730T024549_20200730T025938_T50RNP",117.253473109574,25.4894486884096
"point_10735","20190728T023551_20190728T024921_T50RNP","20200408T023549_20200408T024721_T50RNP","20200503T023551_20200503T024124_T50RNP","20200612T023601_20200612T025028_T50RNP","20200625T024551_20200625T025640_T50RNP",117.700652976409,25.7652096062908
"point_10764","20190314T021601_20190314T022120_T52TEL","20190331T030651_20190331T021551_T52TEL","20190525T020659_20190525T021229_T52TEL","20200328T021601_20200328T021559_T52TEL","20200412T021559_20200412T021559_T52TEL",129.190846492248,40.7648334520575
"point_10765","20190530T020701_20190530T020656_T52TEL","20190717T021609_20190717T022132_T52TEL","20190729T020701_20190729T021107_T52TEL","20200512T021559_20200512T021601_T52TEL","20200613T020701_20200613T020659_T52TEL",129.511325396812,41.1300303433056
"point_10768","20190505T020659_20190505T020701_T52TEM","20190806T021609_20190806T021610_T52TEM","20200328T021601_20200328T021559_T52TEM","20200527T021611_20200527T021609_T52TEM","20200601T021609_20200601T021604_T52TEM",129.781496566358,41.7896206468865
"point_10773","20190525T020659_20190525T021229_T52TFN","20190922T020649_20190922T021217_T52TFN","20191027T020801_20191027T020756_T52TFN","20200320T020649_20200320T020651_T52TFN","20200409T020649_20200409T020649_T52TFN",131.387617588072,42.9746472939977
"point_10776","20190314T021601_20190314T022120_T52TFQ","20190530T020701_20190530T020656_T52TFQ","20200320T020649_20200320T020651_T52TFQ","20200328T021601_20200328T021559_T52TFQ","20200429T020649_20200429T020648_T52TFQ",130.526796344416,44.4466143556611
"point_10787","20190807T014659_20190807T015224_T53UQS","20191001T014651_20191001T014653_T53UQS","20200528T014701_20200528T014658_T53UQS","20200715T015659_20200715T015653_T53UQS","20200720T015701_20200720T015657_T53UQS",137.98724712277,50.845012950284
"point_10794","20190713T014701_20190713T014657_T54UUD","20190815T015951_20190815T015949_T53UQU","20190911T014651_20190911T015204_T54UUD","20191006T014649_20191006T015217_T54UUD","20200702T014659_20200702T014654_T53UQU",139.157367774321,52.507031455352
"point_10796","20190502T015659_20190502T015700_T54UUE","20190616T015701_20190616T015656_T54UUE","20190906T014659_20190906T015218_T53UQV","20191001T014651_20191001T014653_T54UUE","20191006T014649_20191006T015217_T54UUE",139.328786723274,53.4535621734849
"point_10805","20190322T022549_20190322T022549_T53VNE","20190712T021611_20190712T022006_T53VNE","20190720T022559_20190720T022558_T53VNE","20190801T021611_20190801T021608_T53VNE","20190816T021609_20190816T021609_T53VNE",135.5203048574,57.9775318262934
"point_10806","20190712T021611_20190712T022006_T53VNF","20190801T021611_20190801T021608_T53VNF","20190910T021601_20190910T021959_T53VNF","20200624T022549_20200624T022551_T53VNF","20200726T021611_20200726T021608_T53VNF",136.250698639897,59.3041654312356
"point_10807","20190617T021609_20190617T021610_T53VME","20190712T021611_20190712T022006_T53VME","20190801T021611_20190801T021608_T53VME","20190829T022559_20190829T022553_T53VME","20200530T022601_20200530T022555_T53VME",133.865739350113,58.0446088063186
"point_10811","20190603T023559_20190603T023556_T52VFK","20190615T022551_20190615T022552_T52VFK","20190814T022551_20190814T022553_T52VFK","20200622T023551_20200622T023554_T52VFK","20200724T022549_20200724T022551_T52VFK",131.164944722741,58.0701411463716
"point_10815","20190517T024559_20190517T024554_T52VDM","20190719T025559_20190719T025741_T52VDM","20190731T024551_20190731T024935_T52VDM","20190902T025541_20190902T025544_T52VDM","20190914T024549_20190914T025013_T52VDM",128.064497646022,59.8439546181482
"point_10820","20190624T025551_20190624T025548_T53WNP","20200618T025551_20200618T025550_T53WNP","20200622T023551_20200622T023554_T53WNP","20200630T024549_20200630T024548_T53WNP","20200728T025551_20200728T025854_T53WNP",135.502589431035,66.1491907405139
"point_10823","20190608T023551_20190608T023551_T54WVU","20190620T022559_20190620T022557_T54WVU","20200602T023601_20200602T023555_T54WVU","20200629T022551_20200629T022554_T54WVU","20200724T022549_20200724T022551_T54WVU",139.1992763302,66.2237207183197
"point_10827","20190608T023551_20190608T023551_T53WPS","20190922T025541_20190922T025544_T53WPS","20200605T024551_20200605T024552_T53WPS","20200618T025551_20200618T025550_T53WPS","20200715T024551_20200715T024720_T53WPS",138.215480623164,68.8024579503983
"point_10835","20190808T020701_20190808T020657_T54VVR","20190925T021559_20190925T021747_T54VVR","20200519T020659_20200519T020653_T54VVR","20200603T020701_20200603T020659_T54VVR","20200721T021609_20200721T021604_T54VVR",140.615345908509,63.4064875572626
"point_10838","20190708T023551_20190708T023554_T53WNM","20190723T023559_20190723T023557_T53WNM","20200624T022549_20200624T022551_T53WNM","20200714T022549_20200714T022550_T53WNM","20200729T022601_20200729T022555_T53WNM",136.60563310256,64.3604712731761
"point_10846","20190823T020659_20190823T020658_T55WDM","20200618T020659_20200618T020655_T55WDM","20200703T020701_20200703T020658_T55WDM","20200718T020659_20200718T020654_T55WDM","20200727T014701_20200727T014657_T55WDM",145.772820372666,64.1219753441978
"point_10850","20190708T014659_20190708T014700_T56WMT","20200527T012659_20200527T012656_T56WMT","20200612T014659_20200612T014654_T56WMT","20200714T013701_20200714T013657_T56WMT","20200722T014659_20200722T014653_T56WMT",152.674296317478,65.3442669802119
"point_10854","20190730T013701_20190730T013658_T56WNU","20190819T013701_20190819T013656_T56WNU","20190918T013651_20190918T013652_T56WNU","20200607T014701_20200607T014658_T56WNU","20200701T012701_20200701T012700_T56WNU",153.553750055586,66.1491907405139
"point_10855","20190602T012709_20190602T012703_T56WNU","20190610T013701_20190610T013655_T56WNU","20190821T012659_20190821T012700_T56WNU","20200604T013701_20200604T013659_T56WNU","20200714T013701_20200714T013657_T56WNU",154.239425851398,66.1491907405139
"point_10877","20190715T045709_20190715T050707_T44QRL","20191003T045659_20191003T050942_T44QRL","20191018T045811_20191018T051146_T45QTF","20200123T045101_20200123T045103_T44QRL","20200215T045901_20200215T050419_T45QTF",84.2036057073436,22.6609486908641
"point_10882","20190819T040549_20190819T041251_T46QFL","20200121T041101_20200121T041623_T46QFL","20200316T040539_20200316T042018_T46QFL","20200515T040539_20200515T042145_T46QFL","20200629T040551_20200629T040549_T46QFL",94.7794095579783,23.1602995421626
"point_10890","20190328T033701_20190328T034902_T47QRA","20190626T033541_20190626T034541_T47QRA","20191024T033821_20191024T034152_T47QRA","20200122T034041_20200122T034646_T47QRA","20200521T033541_20200521T033838_T47QRA",102.06844138738,18.479816935962
"point_10893","20190718T032549_20190718T033743_T48QUE","20191230T033141_20191230T033757_T48QUE","20200228T032701_20200228T033146_T48QUE","20200518T032541_20200518T033031_T48QUE","20200627T032541_20200627T033031_T48QUE",103.596305932397,17.7941411401492
"point_10894","20190504T032541_20190504T033029_T48QVF","20191001T032541_20191001T032603_T48QVF","20191031T032851_20191031T033502_T48QVF","20191130T033111_20191130T033729_T48QVF","20191230T033141_20191230T033757_T48QVF",104.520477657189,18.7034068693793
"point_10900","20190621T024551_20190621T025328_T50SQD","20191019T024721_20191019T025457_T50SQD","20191103T024849_20191103T025524_T50SQD","20200501T024539_20200501T025327_T50SQD","20200521T024549_20200521T025331_T50SQD",119.407840723885,34.6770443625947
"point_10901","20190422T024551_20190422T025327_T50SPE","20190527T024559_20190527T025133_T50SPE","20190726T024559_20190726T025133_T50SPE","20200416T024551_20200416T025324_T50SPE","20200426T024551_20200426T024638_T50SPE",118.893583877026,35.3925321495298
"point_10905","20181226T030121_20181226T030123_T50SNJ","20190115T030051_20190115T030049_T50SNJ","20190510T025549_20190510T030236_T50SNJ","20190714T025551_20190714T030139_T50SNJ","20200219T025751_20200219T030336_T50SNJ",117.447702307594,39.0892190486946
"point_10907","20190816T030551_20190816T031414_T50SMJ","20190917T025549_20190917T030422_T50SMJ","20191015T030701_20191015T030849_T50SMJ","20191116T025959_20191116T030141_T50SMJ","20200424T025539_20200424T025925_T50SMJ",116.277581656044,39.0445010620111
"point_10910","20190707T030551_20190707T031148_T50SLH","20191005T030601_20191005T030740_T50SLH","20200108T031109_20200108T031112_T50SLH","20200202T030931_20200202T031533_T50SLH","20200527T030549_20200527T031643_T50SLH",115.487563891303,38.2693892928314
"point_10914","20181226T030121_20181226T030123_T50SNG","20190719T025559_20190719T025741_T50SNG","20191012T025641_20191012T030111_T50SNG","20191111T025941_20191111T030436_T50SNG","20200509T025551_20200509T030138_T50SNG",117.365719332008,37.6582434748243
"point_10922","20190306T025601_20190306T030410_T51TTG","20190410T025549_20190410T030127_T51TTG","20190527T024559_20190527T025133_T50TQM","20200404T025539_20200404T030044_T51TTG","20200708T025551_20200708T030138_T51TTG",120.25002947309,41.8244692341652
"point_10930","20190213T023819_20190213T024403_T51TWL","20190310T023541_20190310T024155_T51TWL","20190402T024551_20190402T024546_T51TWL","20190509T023551_20190509T024218_T51TWL","20190716T024559_20190716T025339_T51TWL",123.566613485446,45.5882331133552
"point_10933","20190923T022551_20190923T022550_T52TDQ","20200407T021601_20200407T021600_T52TDQ","20200410T022551_20200410T022547_T52TDQ","20200425T022549_20200425T022544_T52TDQ","20200604T022549_20200604T022551_T52TDQ",128.746446942945,44.4330184573662
"point_10937","20181220T033139_20181220T033200_T49TFJ","20190114T033101_20190114T033104_T49TFJ","20190129T033009_20190129T033007_T49TFJ","20190618T032549_20190618T032938_T49TFJ","20200309T032551_20200309T032546_T49TFJ",112.476552787951,43.8665906260425
"point_10939","20190411T031541_20190411T031758_T49TFG","20190610T031541_20190610T032154_T49TFG","20190630T031541_20190630T032156_T49TFG","20190713T032541_20190713T033534_T49TFG","20191125T033049_20191125T033047_T49TFG",112.767219701394,42.0629651631436
"point_10946","20181216T035149_20181216T035143_T48TXS","20190629T034541_20190629T034539_T48TXS","20190714T034549_20190714T034543_T48TXS","20190828T034541_20190828T034749_T48TXS","20200608T034539_20200608T034536_T48TXS",107.460685281625,46.1397549491177
